Current_SOC,Predicted_Action,Predicted_Power_Action,Carbon_emissions,Carbon_savings,Forecast_Carbon_savings,Price_emissions,Price_savings,Forecast_Price_savings,Reward
0.2,0.0,0.0,182.0,0.0,0.0,53.41,0.0,0.0,0.0
0.2,0.0,0.0,176.0,0.0,0.0,45.77,0.0,0.0,0.0
0.2,0.0,0.0,175.0,0.0,0.0,44.17,0.0,0.0,0.0
0.2,0.0,0.0,174.0,0.0,0.0,40.08,0.0,0.0,0.0
0.2,-3.3299999237060547,-11.08889949188233,172.0,-572.7599868774414,-572.7599868774414,37.56,-125.07480170745839,-348.9173879409791,-348.9173879409791
0.5329999923706055,-3.3299999237060547,-11.08889949188233,167.0,-556.1099872589111,-556.1099872589111,46.88,-156.1103999801635,-356.1101999710081,-356.1101999710081
0.865999984741211,0.0,0.0,169.0,0.0,0.0,51.0,0.0,0.0,0.0
0.865999984741211,3.3299999237060547,11.08889949188233,174.0,579.4199867248535,579.4199867248535,48.26,160.7057907287599,370.0628823753359,370.0628823753359
0.5329999923706055,-3.3299999237060547,-11.08889949188233,187.0,-622.7099857330322,-622.7099857330322,35.18,-117.14939833221433,-369.9296793296817,-369.9296793296817
0.865999984741211,0.0,0.0,210.0,0.0,0.0,31.8,0.0,0.0,0.0
0.865999984741211,3.3299999237060547,11.08889949188233,214.0,712.6199836730957,712.6199836730957,30.94,103.03019941787716,407.82509472122183,407.82509472122183
0.5329999923706055,-3.3299999237060547,-11.08889949188233,214.0,-712.6199836730957,-712.6199836730957,30.88,-102.83039484939582,-407.72519878845196,-407.72519878845196
0.865999984741211,0.0,0.0,224.0,0.0,0.0,30.8,0.0,0.0,0.0
0.865999984741211,3.3299999237060547,11.08889949188233,225.0,749.2499828338623,749.2499828338623,31.6,105.22799885940549,427.2390003738401,427.2390003738401
0.5329999923706055,-3.3299999237060547,-11.08889949188233,219.0,-729.269983291626,-729.269983291626,32.82,-109.29059647979739,-419.2803025886533,-419.2803025886533
0.865999984741211,0.0,0.0,221.0,0.0,0.0,38.26,0.0,0.0,0.0
0.865999984741211,0.0,0.0,217.0,0.0,0.0,44.6,0.0,0.0,0.0
0.865999984741211,3.3299999237060547,11.08889949188233,212.0,705.9599838256836,705.9599838256836,52.26,174.0257904235841,439.99290617904626,439.99290617904626
0.5329999923706055,3.3299999237060547,11.08889949188233,218.0,725.9399833679199,725.9399833679199,46.94,156.31019184570323,441.1250939582824,441.1250939582824
0.19999999999999996,0.0,0.0,204.0,0.0,0.0,46.94,0.0,0.0,0.0
0.19999999999999996,0.0,0.0,192.0,0.0,0.0,46.58,0.0,0.0,0.0
0.19999999999999996,0.0,0.0,180.0,0.0,0.0,43.42,0.0,0.0,0.0
0.19999999999999996,0.0,0.0,162.0,0.0,0.0,58.91,0.0,0.0,0.0
0.19999999999999996,-0.0,-0.0,135.0,0.0,0.0,62.55,0.0,0.0,0.0
0.19999999999999996,-3.3299999237060547,-11.08889949188233,122.0,-406.2599906921387,-406.2599906921387,50.46,-168.03179310150153,-287.1458791938785,-287.1458791938785
0.5329999923706055,-3.3299999237060547,-11.08889949188233,129.0,-429.56999015808105,-429.56999015808105,48.28,-160.772392251587,-295.17119120483403,-295.17119120483403
0.865999984741211,0.0,0.0,140.0,0.0,0.0,42.25,0.0,0.0,0.0
0.865999984741211,0.0,0.0,143.0,0.0,0.0,42.16,0.0,0.0,0.0
0.865999984741211,3.3299999237060547,11.08889949188233,151.0,502.82998847961426,502.82998847961426,45.75,152.347496509552,327.58874249458313,327.58874249458313
0.5329999923706055,-3.3299999237060547,-11.08889949188233,147.0,-489.50998878479004,-489.50998878479004,14.37,-47.85209852256776,-268.6810357143404,-268.6810357143404
0.865999984741211,0.0,0.0,192.0,0.0,0.0,11.35,0.0,0.0,0.0
0.865999984741211,3.3299999237060547,11.08889949188233,215.0,715.9499835968018,715.9499835968018,10.52,35.03160072174069,375.490798510742,375.490798510742
0.5329999923706055,3.3299999237060547,11.08889949188233,222.0,739.2599830627441,739.2599830627441,4.48,14.918399721717833,377.08918424682633,377.08918424682633
0.19999999999999996,0.0,0.0,222.0,0.0,0.0,0.33,0.0,0.0,0.0
0.19999999999999996,-3.3299999237060547,-11.08889949188233,216.0,-719.2799835205078,-719.2799835205078,2.38,-7.925400199508658,-363.60269979934674,-363.60269979934674
0.5329999923706055,-3.3299999237060547,-11.08889949188233,211.0,-702.6299839019775,-702.6299839019775,7.49,-24.941698666381853,-363.7858508113859,-363.7858508113859
0.865999984741211,0.0,0.0,210.0,0.0,0.0,11.99,0.0,0.0,0.0
0.865999984741211,0.0,0.0,210.0,0.0,0.0,22.42,0.0,0.0,0.0
0.865999984741211,3.3299999237060547,11.08889949188233,212.0,705.9599838256836,705.9599838256836,31.76,105.7607983390808,405.860381555176,405.860381555176
0.5329999923706055,3.3299999237060547,11.08889949188233,215.0,715.9499835968018,715.9499835968018,42.63,141.95790030441276,428.95394830207806,428.95394830207806
0.19999999999999996,0.0,0.0,202.0,0.0,0.0,40.08,0.0,0.0,0.0
0.19999999999999996,-3.3299999237060547,-11.08889949188233,187.0,-622.7099857330322,-622.7099857330322,38.06,-126.73980166931142,-374.724887349701,-374.724887349701
0.5329999923706055,3.3299999237060547,11.08889949188233,190.0,632.6999855041504,632.6999855041504,35.94,119.68019268493663,376.1900954460143,376.1900954460143
0.19999999999999996,0.0,0.0,172.0,0.0,0.0,35.64,0.0,0.0,0.0
0.19999999999999996,0.0,0.0,138.0,0.0,0.0,38.93,0.0,0.0,0.0
0.19999999999999996,-3.3299999237060547,-11.08889949188233,129.0,-429.56999015808105,-429.56999015808105,26.48,-88.17839645538334,-258.8741869552614,-258.8741869552614
0.5329999923706055,0.0,0.0,123.0,0.0,0.0,41.63,0.0,0.0,0.0
0.5329999923706055,3.3299999237060547,11.08889949188233,111.0,369.62999153137207,369.62999153137207,54.38,181.0853994079589,275.3577018211363,275.3577018211363
